Sequencing run	Lab code	Sample type	Sample category	Stall ID	NC_012920.1 Homo sapiens	NC_013700.1 Nyctereutes procyonoides	NC_002008.4 Canis lupus	NC_001913.1 Oryctolagus cuniculus	NC_012095.1 Sus scrofa	NC_026063.1 Ovis orientalis	NC_021478.1 Rhizomys pruinosus	KX964606.1 Erinaceus amurensis	NC_006853.1 Bos taurus	NC_011638.1 Rattus tanezumi	NC_001700.1 Felis catus	NC_025316.1 Lepus sinensis	KR866125.1 Capra hircus	NC_004069.1 Muntiacus reevesi	NC_020645.1 Arctonyx collaris	NC_018367.1 Marmota himalayana	KR816507.1 Hystrix brachyura	NC_008066.1 Chlorocebus sabaeus	NC_035866.1 Myocastor coypus	NC_008434.1 Vulpes vulpes	NC_026529.1 Vulpes lagopus	NC_029403.1 Paguma larvata	MN400429.1 Melogale moschata	NC_020637.1 Mustela sibirica	NC_001640.1 Equus caballus	NC_006295.1 Bubalus carabanensis	NC_069637.1 Hystrix indica	NC_005033.1 Hemiechinus auritus	NC_039104.1 Rhizomys sumatrensis	NC_014861.1 Rattus tunneyi	NC_012389.1 Rattus exulans	NC_026124.1 Rhizomys sinensis	NC_036369.1 Otocyon megalotis
SRR23971529	HJ200011-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	5081	14995	2681	3108	0	0	3429	559	0	0	0	1600	0	0	6705	0	0	0	0	4320	0	467	0	0	0	0	0	0	0	0	0	0	0
SRR23971530	HJ200012-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	2137	15606	14947	4602	731	0	10328	0	0	0	0	4394	0	1891	10578	0	436	0	0	1480	0	691	3909	0	0	0	0	0	0	0	0	0	0
SRR23971531	HJ200013-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	0	1111	0	0	0	0	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971532	HJ200014-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	0	8244	0	0	0	0	2346	0	0	0	0	0	0	0	1344	0	0	0	0	1978	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971533	A20	sars2_amplicon	market_west_Jan1	West|7|15-17	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971534	HJ200015-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	430	2066	824	1032	0	0	6343	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971535	HJ200016-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	470	2037	0	0	2302	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971536	HJ200017-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	0	9774	1064	472	0	0	850	0	0	0	0	430	0	1204	1033	0	0	0	0	0	0	0	8544	0	0	0	0	0	0	0	0	0	0
SRR23971537	HJ200018-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	477	2639	0	0	0	0	812	0	0	0	0	0	0	645	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971538	HJ200019-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	919	14426	1594	0	0	0	604	0	0	0	0	9540	0	2024	1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971539	HJ200020-20200112-1	market_metagenome	market_stall_wildlife	West|9|38	1349	1882	0	558	0	0	601	0	0	0	0	0	0	0	809	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971540	HJ200021-20200112-1	market_metagenome	market_stall_wildlife	West|9|35-37	1812	2387	1968	6038	1269	0	1418	0	0	5623	0	774	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971541	HJ200022-20200112-1	market_metagenome	market_stall_wildlife	West|9|35-37	0	1136	514	1023	0	0	1014	0	0	430	0	0	0	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971542	HJ200023-20200112-1	market_metagenome	market_stall_wildlife	West|9|35-37	549	15240	679	559	0	0	903	0	0	0	0	2928	0	0	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971543	1-29-23	market_metagenome	market_east_late	East|11|9	5270	0	8227	1830	7351	14552	0	0	1057	0	2690	0	7544	0	0	0	0	0	0	0	0	0	0	657	0	1244	0	0	0	0	0	0	0
SRR23971544	7-26-BX	market_metagenome	market_west_late	West|7|26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971545	W-8-25-L2	market_metagenome	single_end_duplicate	West|8|25	1321	473	2804	0	1472	602	0	13639	0	0	488	0	961	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0
SRR23971546	7-26-PSW	market_metagenome	market_west_late	West|7|26	0	0	2304	2630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971547	7-26-PSN	market_metagenome	market_west_late	West|7|26	0	826	7902	5868	0	0	0	0	0	0	497	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971548	7-26-DH	market_metagenome	market_west_late	West|7|26	0	0	0	0	0	657	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971549	8-25-BX	market_metagenome	market_825_late	West|8|25	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971550	8-25-D_2	market_metagenome	market_825_late	West|8|25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971551	8-25-CK	market_metagenome	market_825_late	West|8|25	0	0	0	0	0	0	0	2042	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971552	8-25-M2	market_metagenome	market_825_late	West|8|25	10749	0	0	0	0	0	0	6699	0	2331	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	0	0	0	0	0	0
SRR23971553	WS-3-1	sewage_metagenome	market_sewage_east	East|NA|NA	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971554	WS-4-1	sewage_metagenome	market_sewage_east	East|NA|NA	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971555	8-25-D1	market_metagenome	market_825_late	West|8|25	1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971556	EWS-3#-2	sewage_metagenome	single_end_duplicate	East|NA|NA	645	0	0	0	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971557	8-25-D2	market_metagenome	market_825_late	West|8|25	2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971558	8-25-Long	market_metagenome	market_825_late	West|8|25	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971559	Outside-5	other_metagenome	market_west_drain	West|5|NA	733	0	0	0	0	0	0	0	0	0	7270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971560	HXJMHL-1-2	not_market	non_market_sewage		1214	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971561	JXRJ-1-1	not_market	non_market_sewage		464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971562	CSSQ-1-1	not_market	non_market_sewage		781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971563	CSSQ-1-2	not_market	non_market_sewage		1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971564	YCHC2-1-2	not_market	non_market_sewage		758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971565	YCHC2-1-3	not_market	non_market_sewage		892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971566	HXJC4-1-1	not_market	non_market_sewage		3846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971567	A87	market_metagenome	market_west_Jan1	West|4|28	4296	0	5882	652	1715	3777	1379	0	1909	0	0	0	4132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971568	WWS-1#-2	sewage_metagenome	single_end_duplicate	West|NA|NA	1364	0	0	0	704	0	0	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971569	A88	market_metagenome	market_west_Jan1	West|4|28	3256	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971570	A90	market_metagenome	market_west_Jan1	West|4|26	2031	0	0	0	577	753	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971571	A96	market_metagenome	market_west_Jan1	West|4|24	4516	0	521	0	1301	3767	0	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971572	B17	market_metagenome	market_west_Jan1	West|15|44	16069	0	0	0	5296	15509	0	0	9383	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971573	B5	market_metagenome	market_west_Jan1	West|5|6-8	10942	0	0	0	5217	16292	0	0	16116	3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1267	0	0	0	0	0	0	0
SRR23971574	D32	market_metagenome	market_west_Jan1	West|15|15	13841	0	0	0	5225	5462	0	0	8298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971575	E48	market_metagenome	market_east_Jan1	East|9|22	1972	0	0	0	15781	2551	0	0	16121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052	0	0	0	0	0	0	0
SRR23971576	E61	market_metagenome	market_east_Jan1	East|6|1-3	2271	0	0	0	2309	1052	0	0	3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971577	CCDC-746	market_metagenome	market_629_late	West|6|29	0	879	1320	2995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971578	E7	market_metagenome	market_west_Jan1	West|2|5	14887	0	1235	0	6539	6321	0	0	1576	0	758	0	0	0	0	0	0	0	0	0	0	0	0	1738	0	0	0	0	0	0	0	0	0
SRR23971579	F100	market_metagenome	market_west_Jan1	West|4|X4-X6	432	0	0	0	457	4949	0	0	1741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971580	F13	market_metagenome	market_west_Jan1	West|11|15	2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971581	F46	market_metagenome	market_west_Jan1	West|2|24	642	0	1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971582	F54	market_metagenome	market_west_Jan1	West|2|14	571	0	0	0	742	1169	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971583	F98	market_metagenome	market_west_Jan1	West|4|X4-X6	9243	0	0	0	3598	2152	0	0	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971584	1-27-33	market_metagenome	market_west_drain	West|6|29-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971585	1-27-37	market_metagenome	market_west_drain	West|10|4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971586	1-29-4	market_metagenome	market_east_drain	East|4|5-7-9	0	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971587	8-25-D	market_metagenome	market_825_late	West|8|25	0	0	0	0	0	0	0	651	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971588	CCDC-758	market_metagenome	market_825_late	West|8|25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971589	HJ200024-20200112-1	market_metagenome	market_stall_wildlife	West|9|35-37	570	6011	1707	1745	0	0	3471	0	0	0	0	688	0	602	1427	0	0	0	0	0	0	686	0	0	0	0	0	0	0	0	0	0	0
SRR23971590	WS-4-2	sewage_metagenome	market_sewage_east	East|NA|NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971591	F13	sars2_amplicon	market_west_Jan1	West|11|15	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971592	wws-1#-0	sewage_metagenome	single_end_duplicate	West|1|NA	3229	0	756	0	1170	0	0	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971593	1-27-11	market_metagenome	single_end_duplicate	West|3|13	817	0	0	0	0	0	0	0	0	0	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
