NC_034138.1	14950
MW574376.1	16689
NC_023224.1	16478
NC_033995.1	15875
NC_013987.1	17197
NC_045370.1	17035
NC_031633.1	16626
NC_008327.1	16659
NC_067746.1	15412
NC_067824.1	16893
NC_036738.1	15859
MK784218.1	17146
NC_041577.1	17647
MZ337602.1	16925
NC_035810.1	16586
NC_018124.1	15799
NC_035495.1	14048
NC_040955.1	53464
NC_068206.1	16175
OP476270.1	15770
NC_045270.1	15011
NC_025935.1	16499
NC_008141.1	15680
NC_013252.1	17522
NC_018772.1	15734
NC_062061.1	14512
NC_004415.1	16522
NC_034289.1	13730
NC_056801.1	15084
HE983623.1	15370
NC_050997.1	16166
NC_008834.4	36699
NC_029367.1	17375
NC_028425.1	14459
NC_056656.1	20889
NC_023368.1	16564
NC_023540.1	36957
NC_028725.1	13271
NC_024557.1	16528
NC_036041.1	17429
NC_029509.1	15254
OP035247.1	16601
LC631940.1	16772
NC_003159.1	17814
NC_044755.1	15016
NC_013827.1	14066
NC_042769.1	93439
NC_020153.1	13536
NC_030031.1	14916
NC_037747.1	15638
NC_004699.1	16652
OP035197.1	16580
NC_040109.1	16827
NC_029495.1	15088
NC_067623.1	15954
NC_007629.1	16392
NC_039536.1	17109
AP011983.1	17852
NC_013765.1	209482
HM106490.1	16545
NC_042752.1	15385
NC_036288.1	17316
MN052793.1	16830
NC_029716.1	15378
NC_061915.1	16547
NC_045209.1	14759
NC_031802.1	16246
NC_057259.1	15903
NC_060988.1	13971
NC_031595.1	16608
KY996508.1	16964
NC_029039.1	565432
NC_061385.1	12945
NC_026061.1	15167
NC_042435.1	17250
NC_068513.1	107774
NC_025325.1	15548
NC_021130.1	18523
NC_060667.1	15603
NC_046009.1	17510
NC_023255.1	15763
AP006772.1	16167
OK554512.1	16574
NC_014399.1	13092
OP035187.1	17808
NC_003416.2	13605
KY883378.1	16455
NC_034946.1	14954
OX393548.1	16499
NC_053971.1	16852
NC_035409.1	15318
NC_054273.1	39466
NC_032382.1	15575
AP006808.1	15656
NC_027612.1	18038
NC_068223.1	15730
MZ286363.1	16566
NC_044635.1	42797
NC_022421.1	16785
NC_037382.1	17358
NC_031346.1	43869
NC_013838.1	16923
NC_018754.1	15933
NC_030779.1	17212
NC_011929.1	16427
NC_049031.1	15949
NC_032381.1	13085
OP035321.1	19637
NC_065312.1	15226
NC_036393.1	16820
NC_052828.1	15268
NC_029143.1	16827
NC_036725.1	16291
NC_023251.1	26534
NC_062852.1	15159
NC_056391.1	14118
NC_027735.1	16966
NC_031369.1	15729
NC_060873.1	17432
KP899450.1	15610
MK940807.1	16673
MT410924.1	18280
NC_023342.1	16584
NC_049032.1	16308
NC_065847.1	15465
NC_025759.1	15189
NC_011938.1	16554
MW375745.1	13194
NC_047403.1	16069
NC_008241.1	17185
NC_065160.1	17164
NC_021643.1	13931
NC_034786.1	84295
NC_015984.2	16489
NC_062140.1	15858
NC_025766.1	16215
NC_037449.1	38164
NC_053695.1	15393
NC_030048.1	16170
NC_060631.1	16592
NC_067055.1	17518
CM024384.1	17189
NC_052743.1	16274
NC_024865.1	16831
NC_056402.1	16998
NC_028187.1	16771
MW574365.1	16711
NC_014174.1	17324
NC_039402.1	15777
NC_051009.1	16901
NC_025270.1	16307
NC_009577.1	16701
NC_056195.1	159648
NC_018540.1	16784
NC_028599.1	16802
NC_065092.1	16549
NC_057104.1	16327
NC_035628.1	16560
NC_046037.1	15716
NC_035150.1	18974
NC_044448.1	16937
NC_015793.1	17706
OP035228.1	16735
NC_052845.1	16037
NC_026580.2	16452
KY117538.1	16656
NC_032048.1	15088
NC_053802.1	16262
NC_028323.1	16626
NC_046031.1	15348
NC_050284.1	15599
OP476238.1	16766
NC_065094.1	15819
NC_037156.1	16608
NC_018596.1	13904
JX534239.1	16536
NC_042397.1	17641
NC_064131.1	20066
NC_026994.1	16518
OP035196.1	16565
NC_034923.1	16286
NC_012095.1	16770
NC_057522.1	15809
AP012970.1	16064
NC_068821.1	14445
OP057018.1	17658
MN841436.1	16540
NC_017841.1	49343
NC_046011.1	17534
NC_066979.1	16269
LC739528.1	22274
NC_029839.1	13973
NC_068833.1	16712
NC_038174.1	16773
NC_028714.1	15829
NC_033956.1	16561
NC_066468.1	18522
NC_004392.1	16567
NC_008130.1	17487
NC_015799.1	15277
NC_049136.1	15917
NC_042799.1	14932
NC_041425.1	15198
NC_037835.1	15257
NC_040145.1	18387
NC_005271.1	16417
NC_016741.1	510519
NC_069052.1	15814
NC_034656.1	14916
NC_021384.1	15473
NC_018349.1	16372
NC_035635.1	15130
NC_034031.1	14910
NC_047307.1	15603
NC_060344.1	16190
NC_059785.1	16460
NC_049871.1	17150
NC_060769.1	15130
NC_065068.1	15178
NC_016714.1	16639
NC_062637.1	16496
AB924546.1	16510
NC_029760.1	16370
NC_029811.1	15274
MN816304.1	16750
NC_029878.1	19602
OP035148.1	16771
MZ930085.1	12949
NC_060308.1	65047
NC_027265.1	46283
NC_038162.1	16927
NC_026573.1	14029
NC_062853.1	15463
NC_045097.1	15707
NC_066176.1	15374
OP056881.1	17154
NC_024648.1	15350
KU892776.1	16730
NC_020666.1	16605
NC_028513.1	16554
NC_030514.1	15904
NC_062821.1	16613
NC_053772.1	25908
NC_020766.1	16357
NC_011075.1	17225
NC_066803.1	15964
NC_023471.1	15354
OP035167.1	18579
NC_029349.1	16536
NC_019624.1	16537
AP012523.1	16650
NC_047465.1	15472
NC_013250.1	15380
NC_036507.1	16793
NC_022175.1	42180
NC_053649.1	15665
NC_008557.1	14919
NC_014279.1	16671
NC_046598.1	15302
NC_040117.1	15034
NC_051942.1	15766
NC_009773.1	16516
NC_007782.1	26835
NC_019619.1	15877
NC_062375.1	16159
NC_059941.1	17810
NC_028566.1	16636
OQ349185.1	16681
NC_022484.1	16707
NC_041310.1	15332
MN841422.1	16503
NC_037464.1	17870
NC_036719.1	16776
NC_042753.1	15448
NC_022701.1	16392
NC_024435.1	15807
NC_005928.1	12626
NC_065313.1	15480
OP057094.1	17164
NC_034293.1	16852
NC_046877.1	16902
AP014695.1	17700
NC_056835.1	37242
NC_048990.1	14060
NC_029504.1	15361
NC_041647.1	16506
OP056864.1	16561
NC_061965.1	16003
OP057060.1	16539
NC_069813.1	16299
NC_027833.1	14801
NW_014013625.1	93840
NC_037856.1	17090
MT436449.1	16527
NC_033919.1	16988
NC_039888.1	16740
NC_057614.1	15258
NC_010206.1	18846
NC_060686.1	16566
NW_023502969.1	71706
NC_046570.1	15445
AM905041.1	17290
NC_069044.1	16536
NC_034669.1	16518
NC_003172.1	16387
OP056903.1	16779
NC_022703.1	18943
NC_035349.1	25086
KY464179.1	16287
NC_064191.1	16572
OP035164.1	17849
NC_051459.1	15692
NC_003314.1	16850
NC_035571.1	16413
NC_052839.1	16564
NC_045375.1	18026
NC_060467.1	16919
NC_068214.1	15691
KU892755.1	16740
OQ024375.1	16570
NC_014338.1	48663
NC_038155.1	15693
NC_067619.1	16576
NC_022181.1	16527
OP056953.1	16676
NC_062068.1	14773
NC_013881.1	15767
NC_063586.1	15678
EF669477.1	17210
NC_035254.1	46507
NC_027107.1	16501
NC_066722.1	16516
NC_019607.1	16143
NC_045124.1	18505
MZ131560.1	16246
NC_041250.1	16297
NC_022140.1	16605
NC_029246.1	25004
MG772558.1	18050
NC_031618.1	16573
NC_010264.1	16015
MT381923.1	16355
NC_051007.1	16956
NC_050311.1	16502
MG264894.1	16287
NC_052805.1	17473
NC_065997.1	939973
MW160687.1	16643
NC_062674.1	18919
NC_014048.1	16439
NC_028428.1	16903
NC_036951.1	15213
NC_025495.1	15613
MF509825.1	16649
NC_024025.1	14478
NC_046525.1	15344
NC_020728.1	16399
NC_017840.1	228493
NC_024620.1	16702
NC_033348.1	15367
NC_044702.1	14588
NC_054311.1	50672
NC_066706.1	18161
ON075075.1	16746
FJ515919.1	16594
NC_053964.1	17159
NC_051027.1	16807
NC_034140.1	14846
AP010869.1	22217
KU892765.1	16680
AP010776.1	16605
NC_026529.1	16656
NC_004702.1	16536
NC_065214.1	15245
NC_016676.1	14487
NC_027108.1	15229
NC_063144.1	15389
NC_027945.1	16292
MZ677204.1	17803
NC_060520.1	18170
NC_032283.1	15728
NC_029508.1	15190
NC_044859.1	16397
NC_070409.1	17169
AP019354.1	16669
NC_054304.1	16069
NC_011162.1	17177
NC_037488.1	16362
NC_066928.1	16526
OP057108.1	16724
NC_038220.1	18734
NC_026717.1	16484
NC_050375.1	105181
NC_029187.1	16613
NC_029372.1	17695
NC_014854.1	16105
NC_003136.1	18580
NC_004694.1	16665
NC_031827.1	16611
NC_025607.1	16796
NC_037512.1	15472
MW574354.1	16537
NC_045852.1	15373
NC_050298.1	17973
NC_035255.1	14193
NC_024754.1	14517
NC_027733.1	16670
NC_010527.1	14266
NC_057437.1	15969
NC_039403.1	15991
NC_036044.1	15923
NC_061024.1	17299
NC_005932.1	16223
NC_054189.1	15762
NC_066713.1	15569
NC_022822.1	16692
NC_013137.1	16518
NC_049895.1	15539
NC_065021.1	16520
NC_013828.1	18374
NC_056571.1	13822
NC_065453.1	14273
NC_066972.1	16494
NC_020748.1	16399
NC_044437.1	16468
AP014698.1	16666
NC_030196.1	15905
OP056831.1	17754
NC_054327.1	15888
NC_013069.1	16667
NC_029245.1	13764
NC_036282.1	15859
NC_022692.1	16520
NC_037378.1	18005
NC_063773.1	17024
NC_044413.1	18499
KT357695.1	16521
MT295839.1	16600
NC_037976.1	16742
NC_053523.1	16784
NC_022865.1	15282
CM026221.1	16452
NC_024429.1	403930
NC_023122.1	16739
NC_053057.1	16875
NC_059928.1	16307
NC_036292.1	16909
NC_054259.1	16585
NC_037074.1	15498
NC_034059.1	14897
NC_042469.1	15845
NC_007696.1	16952
NC_013574.1	16652
MH464789.1	16733
NC_024647.1	15300
NC_044181.1	37097
NC_049151.1	16618
NC_046890.1	16899
NC_062621.1	15285
MT295853.1	16803
NC_047303.1	15204
NC_033855.1	14516
NC_005836.1	16488
NC_041105.1	15798
NC_042814.1	15826
NC_020635.1	16389
NC_065378.1	15785
NC_063122.1	15226
NC_039685.1	14267
NC_060420.1	19669
AP012250.1	15718
NC_002609.1	17019
MW629121.1	16818
NC_011293.1	14786
NC_045902.1	15465
NC_004599.1	16598
NC_017872.1	14610
NC_026306.1	15907
OP035122.1	16566
NC_025765.1	15541
NC_043875.1	16578
NC_023447.1	16588
NC_029890.1	16510
NC_024156.1	16861
NC_020569.1	16802
NC_061228.1	15933
NC_063118.1	14775
OP057095.1	19437
NC_013622.1	16841
NC_023823.1	15561
NC_056769.1	16148
NC_063454.1	44756
NC_054180.1	15028
NC_034930.1	15868
NC_009336.1	5935
NC_058580.1	15429
NC_010535.1	15425
NC_039148.1	25865
NC_025285.1	15616
NC_016925.1	16220
NC_017896.1	33227
NC_068617.1	17834
NC_051018.1	16837
NC_020097.1	16578
NC_039847.1	15950
NC_009738.1	15034
NC_016122.1	151983
NC_024193.1	16837
NC_028717.1	16748
NC_061204.1	13730
NC_039814.1	17337
NC_020024.1	15324
NC_020048.1	17405
NC_027842.1	16842
MH133970.1	18870
NC_013935.1	24321
NC_065765.1	16517
NC_037188.1	15405
NC_018351.1	15052
NC_016168.1	14135
NC_036491.1	52735
NC_050694.1	16351
NC_045924.1	15854
NC_066174.1	15051
NC_047187.1	16095
NC_067710.1	16924
NC_042380.1	17173
NC_007234.1	32115
NC_065643.1	14922
NC_023451.1	14477
NC_014613.1	27812
NC_033410.1	15199
NC_022475.1	16684
NC_019627.1	17910
NC_037988.1	40429
NC_043846.1	15908
NC_052902.1	16280
NC_044902.1	20691
NC_037131.1	16658
NC_023890.1	16875
OP056973.1	16787
NC_020777.1	15515
OP035120.1	17030
NC_067881.1	15653
NC_028193.1	19212
NC_015993.1	16730
NC_026886.1	16519
NC_008649.1	16604
KU892777.1	16737
KU892773.1	16772
NC_009948.1	15894
NC_057965.1	15372
NC_042818.1	15379
NC_020595.1	16841
NC_034025.1	14950
NC_054303.1	16184
NC_048494.1	13880
NC_061764.1	17047
NC_011390.1	17227
NC_066162.1	15513
OP035259.1	16510
NC_008233.1	14965
JQ086345.1	18521
NC_008223.1	16550
NC_036953.1	15157
KT183034.1	16460
NC_044716.1	16486
NC_029319.1	16982
AP011419.1	15673
NC_035867.1	16592
AP019333.1	17027
NC_056105.1	18557
NC_061979.1	16844
AY899242.1	16867
NC_052793.1	17789
NC_029376.1	16493
NC_008192.1	13026
NC_024857.1	17034
OP056808.1	17087
NC_009588.1	16617
NC_042502.1	17026
NC_003057.1	14985
NC_013565.1	14414
MT199157.1	16499
NC_012465.1	18997
NC_005146.1	16628
KM247361.1	17054
NC_017880.1	16508
NC_064109.1	16564
NC_021960.1	16551
NW_024066174.1	74173
NC_015535.1	17162
MT259125.1	16517
NC_052885.1	16740
NC_053918.1	17562
NC_059708.1	17138
NC_029762.1	16709
NC_071774.1	16512
NC_024037.1	13823
NC_008663.1	16610
NC_042151.1	15838
NC_037757.1	80736
NC_028210.1	17106
NC_011191.1	17222
OQ645448.1	17100
MN515396.1	17855
NC_050691.1	15234
NC_011005.1	5895
NC_045283.1	19349
NC_027696.1	14481
NC_013985.1	22887
NC_065373.1	19096
NC_023768.1	16577
NC_060553.1	15217
NC_050890.1	16742
NC_068869.1	15067
NC_061211.1	18654
NC_041555.1	146101
NC_020776.1	15618
NC_003097.1	16675
OP056931.1	16656
NC_058586.1	58627
NC_022935.1	16366
NC_028030.1	16892
NC_052777.1	17655
NC_066802.1	15827
NC_063946.1	16712
NC_042679.1	15803
OP035324.1	17781
NC_043771.1	15167
NC_067594.1	18645
OP035156.1	16570
OP057085.1	17578
NC_047424.1	15288
NC_030376.1	15278
MW193729.1	16300
NC_061949.1	15349
NC_028086.1	15487
OP057025.1	16502
NC_031407.1	14428
JX978723.1	16558
NC_026896.1	17366
NC_051001.1	16343
NC_036952.1	15098
CM043696.1	17291
NC_038090.1	16269
NC_016195.1	17111
MW927704.1	16521
NC_048466.1	16152
NC_058969.1	15402
NC_023968.1	16561
NC_013620.1	17457
NC_023227.1	16985
NC_012043.1	16528
NC_011946.1	16492
OP056858.1	16435
NC_021465.1	14418
LT671412.1	13122
NC_063667.1	14618
NC_005927.1	109103
NC_031183.1	16502
NC_011325.1	16426
NC_021386.1	16580
NC_011127.2	14277
NC_003186.1	16530
NC_043836.1	16122
NC_068246.1	18232
NC_045529.1	15688
NC_041303.1	16403
AP012113.1	15813
NC_064157.1	16683
NC_010204.1	19763
NC_045194.1	52733
NC_060323.1	16685
LC335803.1	16730
NC_022504.1	16864
NC_014691.1	16593
NC_037235.1	15829
NC_061664.1	16673
NC_065080.1	16227
NC_042216.1	15546
NC_008650.1	16606
NC_067745.1	16793
NC_050912.1	15271
NC_038106.1	15772
OP056866.1	16516
NC_003188.1	16529
NC_069637.1	16811
NC_039840.1	15381
NC_065817.1	14988
OP056883.1	16876
NC_048491.1	16375
NC_059895.1	56885
NC_037724.1	15952
NC_006929.1	16410
NC_027082.1	13796
NC_030288.1	16811
NC_053878.1	16773
NC_066705.1	18233
NC_036345.1	16707
NC_059721.1	16155
NC_056800.1	15237
NC_014505.1	15251
NC_006899.1	15304
NC_067577.1	15718
MN845628.1	16236
NC_053066.1	16817
NC_009060.1	16572
NC_064379.1	15176
NC_037222.1	14602
NC_038213.1	15992
NC_068205.1	15931
OP476221.1	15705
NC_012218.1	14203
NC_061644.1	15532
NW_003101581.1	8933
NC_050851.1	17746
KX950697.1	16489
NC_041308.1	18630
NC_050023.1	16511
NC_029844.1	15394
NC_014337.1	29795
KX058130.1	16685
KX768729.1	16850
NC_064150.1	16594
NC_056239.1	15442
NC_037917.1	17229
NC_021371.1	16749
NC_021125.1	70177
NC_035983.1	20320
NC_063755.1	18220
NC_008224.1	16677
NC_037949.1	403704
NC_064338.1	16972
NC_061682.1	16442
NC_030271.1	17670
NC_012838.1	16079
NC_060353.1	15124
NC_005334.1	16472
NC_026866.1	15878
NC_016916.1	13135
NC_060561.1	20840
NC_064382.1	15139
NC_046048.1	16436
NC_068100.1	15185
NC_024174.1	15048
NC_056771.1	19790
NC_024568.1	16938
NC_032372.1	16552
NC_051495.1	15581
MN964127.1	16264
OP035195.1	17424
NC_014179.1	16552
NC_016182.1	15602
OP035198.1	16504
NC_057638.1	15538
NC_027064.1	25971
NC_021383.1	15742
NC_027503.1	15516
NC_013601.1	17042
NC_031599.1	16601
MW554922.1	16612
NC_012684.1	16466
NC_028085.1	14000
NC_052809.1	17077
NC_057635.1	16661
NC_011952.1	16440
NC_022466.1	16184
NC_062157.1	14524
NC_068069.1	17555
NC_062069.1	15178
NC_061628.1	15660
OP056853.1	17480
NC_033912.1	16767
NC_021376.1	16694
NC_037369.1	15846
NC_042413.1	49698
ON165386.1	14424
MW323039.1	16793
NC_053082.1	16842
NC_042206.1	14852
NC_003178.1	16650
NC_064689.1	15608
NC_036157.1	16921
NC_024553.1	17800
NC_024950.1	16506
NC_060431.1	15922
MT063177.1	14893
KU886092.1	17830
AP004196.1	16113
NC_024056.1	14968
NC_039986.1	15244
NC_004465.1	15101
NC_051884.1	16551
KU892774.1	16548
NC_026719.1	15628
AP011420.1	15640
NC_031404.1	16897
NC_053070.1	16878
NC_067994.1	15204
NC_036346.1	16513
NC_012217.1	15694
NC_035250.1	13786
NC_028629.1	14143
NC_034344.1	16620
NC_024572.1	16596
KP136922.1	16816
NC_036493.1	17325
NC_011133.1	32141
NC_046423.1	18287
NC_016738.1	38690
NC_060358.1	16188
AP012973.1	16781
NC_015200.1	16939
NC_021933.1	15282
NC_015364.1	16600
NC_056882.1	16247
NC_030256.1	16428
NC_053093.1	17391
KX768712.1	16750
NC_016167.1	15652
NC_050884.1	18106
NC_050304.1	187475
ON165319.1	16337
AB738951.1	16791
NC_030337.1	15766
NC_046026.1	14526
NC_047426.1	15203
NC_066402.1	16620
OK554506.1	20185
MT295833.1	17333
OP056990.1	16656
NC_013474.2	14900
NC_043832.1	15834
NC_063876.1	16522
OP035071.1	16542
NC_051006.1	16874
NC_039108.1	16222
NC_067907.1	14415
NC_062680.1	15170
KU892757.1	16759
NC_005358.1	16481
NC_017757.1	14769
NC_018553.1	16649
NC_023523.1	16382
NC_018538.1	20456
NC_042762.1	16967
NC_053984.1	15847
AP012235.1	16231
NC_008164.1	16389
NC_059034.1	16441
NC_004593.1	16695
NC_025637.1	16795
NC_047421.1	15765
NC_031635.1	16575
NC_001326.1	19431
NC_022686.1	15122
AP019328.1	16456
NC_025953.1	16538
NC_013602.1	15858
NC_036948.1	16547
NC_038056.1	60843
NC_053965.1	16663
MN617828.1	16472
NC_058921.1	14724
AP011573.1	16338
NC_022138.1	16770
NC_037146.1	15992
HM143932.1	16624
NC_034799.1	16142
MH286914.1	16271
NC_067791.1	15086
NC_068239.1	15479
NC_060842.1	15668
NC_053981.1	16579
NC_010229.1	17207
NC_025957.1	16174
NC_025621.1	16804
NC_062124.1	14344
NC_027593.1	16339
NC_014280.1	59689
NC_002793.1	16633
NC_062817.1	16158
NC_068856.1	118833
NC_005033.1	17283
NC_001804.1	16407
NC_008156.1	16510
NC_045363.1	78958
NC_017836.1	51557
NC_061910.1	15353
NC_067860.1	14681
NC_024823.1	14597
CM055131.1	16682
NC_032065.1	16691
MW025970.1	15778
NC_011609.1	17297
NC_068689.1	17194
NC_022815.1	16909
NC_004926.1	16503
NC_054195.1	15781
NC_044661.1	16037
MW233587.1	16725
NC_021391.1	16548
NC_029513.1	15350
NC_051010.1	16930
NC_052715.1	15189
NC_024190.1	16465
NC_039111.1	15677
OQ349181.1	16711
AP004203.1	16112
NC_050994.1	16189
LC541447.1	16924
NC_047279.1	17880
NC_044439.1	16632
NC_027062.1	16480
MW574368.1	16713
NC_022182.1	16602
NC_004744.1	16330
NC_033339.1	15636
NC_039437.1	15333
NC_054348.1	15727
NC_022869.1	16590
NC_058973.1	15683
NC_023921.1	15932
NC_028003.1	15388
KX421785.1	16582
OP056849.1	16657
NC_050675.1	39658
AB282849.1	16123
AP009505.1	16457
MT295838.1	16557
NC_063699.1	15855
NC_060510.1	28743
AP013320.1	16552
NC_053054.1	17971
NC_003712.2	16725
NC_042602.1	36041
NC_066969.1	15601
NC_068802.1	195026
NC_021954.1	16563
NC_048884.1	23251
KY994578.1	16923
NC_046913.1	16738
MW575916.1	17213
NC_007700.1	19202
NC_013615.1	18037
NC_053557.1	15625
NC_038136.1	14825
NC_026729.1	14305
NC_011709.1	17559
NC_039423.1	16525
NC_059065.1	15473
OP035300.1	16567
NC_037203.1	15684
NC_028630.1	16513
NC_064984.1	79798
NC_053761.1	15313
AP011423.1	15637
NC_021380.1	15284
OP057027.1	16525
NC_065326.1	58093
NC_012463.1	15324
AB610503.1	16363
NC_025241.1	15343
NC_020657.1	16816
MW646294.1	16496
NC_048989.1	17477
NC_033989.1	15309
NC_063934.1	15218
NC_067973.1	16250
NC_063457.1	50972
NC_013606.1	17755
OQ644632.1	17178
NC_039665.1	15880
NC_010653.1	54563
NC_035244.1	14212
NC_057662.1	18801
NC_040005.1	17603
NC_026855.1	15383
NC_011116.1	16754
NC_053055.1	16920
NC_068812.1	13955
NC_054228.1	16142
OM461331.1	15413
NC_029213.1	36554
NC_054229.1	16377
NC_037782.1	16656
LC682814.1	16613
NC_032052.1	49061
NC_033996.1	15949
NC_045387.1	17862
NC_008113.1	16627
NC_021458.1	16303
NC_065083.1	16243
NC_016954.1	17690
CM020379.1	21618
MW133237.1	16572
NC_042199.1	16069
NC_066200.1	15042
NC_063817.1	28503
NC_060625.1	17263
NC_045366.1	16750
NC_037193.1	16514
NC_006301.1	15897
NC_013577.1	16798
MH399591.1	16540
NC_006284.1	17423
OP035281.1	16553
NC_063875.1	16538
NC_022496.1	16510
NC_025284.1	14662
NC_015476.1	16121
NC_002744.2	17900
NC_057512.1	15846
NC_012464.1	15747
NC_037774.1	67683
NC_024742.1	15256
NC_014294.1	15368
NC_062681.1	15121
NC_050042.1	50098
NC_020614.1	16322
NC_057472.1	16322
NC_006335.1	18767
NC_030043.1	15217
NC_037493.1	14718
NC_023786.1	16612
NC_042722.1	14217
NC_065819.1	15291
NC_046395.1	15714
NC_051551.1	15142
NC_004389.1	16508
NC_039705.1	15035
NC_029724.1	15858
NC_039813.1	14646
MW856895.1	16533
OP035175.1	17275
NC_021152.1	553721
NC_044480.1	24317
NC_044742.1	17018
NC_031377.1	15892
NC_037751.1	16663
NC_051456.1	25021
HG993926.1	15190
OP476271.1	17682
NC_042596.1	16513
NC_016672.1	16599
NC_008640.1	26194
NC_006887.1	16375
NC_003182.1	16685
NC_037735.1	15686
NC_049064.1	482114
NC_035827.1	16500
NC_005939.1	15723
NC_053961.1	16862
NC_035881.1	13716
MW574352.1	16753
NC_008234.1	14974
NC_004332.1	80059
CM022134.1	16844
OP035289.1	16510
NC_050918.1	14829
MT185594.1	16678
LC532166.1	16566
NC_067731.1	16557
NC_028600.1	17577
LC541460.1	16699
NC_068061.1	15856
NC_048991.1	16178
NC_011277.1	15877
OP035302.1	16523
OP056981.1	16502
NC_065809.1	15587
NC_057557.1	16297
NC_056379.1	17381
NC_046780.1	41488
OP056916.1	16780
OP057001.1	16491
NC_023461.1	16605
NC_016203.1	16274
NC_065829.1	16872
NC_030597.1	16548
NC_065813.1	16684
NC_031543.1	16554
NC_059854.1	17668
MN816306.1	16808
NC_031862.1	17755
NC_034004.1	37699
OP035239.1	16540
NC_068607.1	15186
NC_034114.1	14884
NC_061196.1	16175
NC_038182.1	16037
AB355908.1	15912
NC_013276.1	16264
OP057120.1	16285
NC_019643.1	18264
NC_042772.1	65156
NC_044848.1	18730
NC_065018.1	573177
NC_037746.1	16477
NC_034779.1	39591
NC_061637.1	15640
NC_047240.1	16901
NC_065806.1	274779
NC_027453.1	16817
NC_010570.1	16433
NC_051548.1	17329
NC_030273.1	17208
NC_045187.1	14607
NC_053760.1	15416
NC_032002.1	25357
NC_031640.1	16572
KJ944219.1	16933
NC_035003.1	13838
NC_062435.1	18127
NC_041196.1	14266
NC_034947.1	16619
NC_011638.1	16306
NC_046051.1	15498
MW849286.1	16630
NC_053870.1	16026
NC_059780.1	15844
NC_031366.1	16071
NC_030055.1	15220
NC_035679.1	15752
MN841415.1	16463
NC_059758.1	16254
NC_035816.1	16674
NC_011197.1	15205
NC_045360.1	15852
NC_046725.1	15395
NC_013833.1	15179
NC_028608.1	17640
NC_057274.1	16079
NC_041147.1	17210
NC_037771.1	15398
KM273123.1	23152
NC_044793.1	17981
NC_014486.1	13757
NC_037153.1	16768
OP056817.1	16502
NC_037773.1	69423
NC_070071.1	16476
MW368917.1	16706
NC_063644.1	16994
NC_066659.1	16948
NC_038113.1	15185
AP011980.1	16556
NC_029754.1	17750
NC_009902.1	6005
NC_020645.1	16481
NC_062114.1	15552
NC_011323.1	16451
NC_067890.1	15269
NC_039940.1	15604
NC_061921.1	12968
ON165346.1	16334
NC_028443.1	15205
NC_057968.1	16808
NC_033506.1	16257
NC_064369.1	15312
NC_058790.1	36199
MZ930115.1	12947
NC_043895.1	16642
NC_056168.1	16084
OP035068.1	16605
OP476214.1	16555
NC_032304.1	16780
NC_010767.1	16690
NC_050252.1	15803
NC_029208.1	13531
OP035174.1	17268
MN937450.1	16717
NC_044092.1	15497
NC_044093.1	15696
NC_053905.1	15552
NC_031558.1	16603
NC_053575.1	19319
NC_052806.1	16967
NC_068081.1	15737
NC_035868.1	17383
NC_013136.1	16561
NC_036767.1	16526
OK554510.1	27777
NC_062685.1	15209
NC_020137.1	16187
NC_020437.1	15993
NC_015087.1	22737
NC_023250.1	16716
NC_022933.1	86451
NC_022492.1	16138
NC_072602.1	16726
NC_001636.1	15532
NC_037697.1	15999
NC_006862.1	47653
NC_016710.1	16741
NC_063650.1	52560
NC_034348.1	16341
NC_053718.1	15459
NC_052832.1	29791
KT834971.1	16393
NC_030507.1	17091
NW_007931071.1	2575
NC_060844.1	18607
NC_062019.1	18975
NC_063564.1	16542
NC_046014.1	365168
NC_040292.1	16765
OP035292.1	16745
NT_166017.1	4347
NC_034029.1	14950
NC_023952.1	16350
NC_013873.1	16435
NC_027943.1	16270
NC_042214.1	15430
NC_041124.1	17417
NC_026056.1	29735
NC_060781.1	18264
NC_032072.1	18539
NC_035609.1	16626
NC_039643.1	13836
MW849282.1	16619
MN841412.1	17267
NC_012446.1	14532
NC_037947.1	15013
NC_050279.1	15256
NC_028532.1	15320
AF460846.1	16781
NC_028289.1	16889
KU892762.1	16537
NC_053052.1	17089
NC_041145.1	16951
NC_067059.1	16375
NC_066451.1	25060
MT192937.1	16833
NC_046467.1	15203
NC_044887.1	17478
OP476239.1	14591
NC_044751.1	15738
OP476218.1	15241
NC_024102.1	17874
NC_014849.1	16560
OM461333.1	15410
NC_037522.1	14487
NC_043948.1	16963
NC_029165.1	17389
MN587874.1	17375
NC_037197.1	16577
AP006027.1	16172
NC_030214.1	14996
NC_034039.1	14950
NC_065682.1	16528
NC_037524.1	14433
AP006796.1	16520
NC_046790.1	15288
NC_061571.1	16219
NC_025782.1	16762
KU244258.1	16909
NC_008815.1	14790
NC_067747.1	15193
NC_028598.1	16954
NC_014293.1	24889
NC_066909.1	16636
NC_028157.1	16497
NC_065300.1	15747
NC_007598.1	17667
NC_030900.1	372339
NC_067901.1	14661
NC_063772.1	16268
NC_020030.1	14732
OP035128.1	17391
NC_019586.1	16073
NC_058968.1	15550
MT295813.1	16455
AP009573.1	16416
NC_051461.1	41048
OP035186.1	16733
NC_042717.1	16591
NC_031507.1	15368
NC_044783.1	16851
NC_062071.1	14976
NC_003095.1	16006
NC_044435.1	16523
NC_020758.1	16217
NC_026774.1	17301
NC_067624.1	15892
NC_037225.1	14864
NW_015385927.1	579
AP019336.1	16531
NC_042805.1	15896
NC_005314.1	16546
